,subj_idx,group_idx,turn_type,task_type,snr_type,trial_num,step_att,response,rt,step_unatnd
2779,55,Larynx,Sham,Cons,Clear,128,5,1,0.805384799954481,1
2780,55,Larynx,Sham,Cons,Clear,129,2,0,0.585150099941529,1
2781,55,Larynx,Sham,Cons,Clear,130,4,1,0.6267780999187379,1
2782,55,Larynx,Sham,Cons,Clear,131,3,1,0.8556218999437991,1
2783,55,Larynx,Sham,Cons,Clear,132,1,0,0.79002020007465,1
2784,55,Larynx,Sham,Cons,Clear,133,2,0,0.8613106000702829,1
2785,55,Larynx,Sham,Cons,Clear,134,1,0,0.709599800058641,1
2786,55,Larynx,Sham,Cons,Clear,135,4,1,0.559192699962296,1
2787,55,Larynx,Sham,Cons,Clear,136,2,0,0.7048461000667879,1
2788,55,Larynx,Sham,Cons,Clear,137,2,0,1.0829685999779002,1
2789,55,Larynx,Sham,Cons,Clear,138,1,0,0.707380799925886,1
2790,55,Larynx,Sham,Cons,Clear,139,4,1,1.01547589991242,1
2791,55,Larynx,Sham,Cons,Clear,140,3,0,1.4180633999640102,1
2792,55,Larynx,Sham,Cons,Clear,141,5,1,1.19451719999779,1
2793,55,Larynx,Sham,Cons,Clear,142,2,0,0.957568400073797,1
2794,55,Larynx,Sham,Cons,Clear,143,3,1,0.7927589000901211,1
2795,55,Larynx,Sham,Cons,Clear,144,3,1,0.829562400002033,1
2796,55,Larynx,Sham,Cons,Clear,145,5,1,0.7888248000526801,1
2797,55,Larynx,Sham,Cons,Clear,146,1,0,0.9875916000455619,1
2798,55,Larynx,Sham,Cons,Clear,147,5,1,1.0835322999628298,1
2799,55,Larynx,Sham,Cons,Clear,148,4,1,0.6853675000602379,1
2800,55,Larynx,Sham,Cons,Clear,149,3,1,0.6188969999784599,1
2801,55,Larynx,Sham,Cons,Clear,150,4,1,0.862097200006247,1
2802,55,Larynx,Sham,Cons,Clear,151,2,0,0.5490051000379029,1
2803,55,Larynx,Sham,Cons,Clear,152,1,0,0.534602500032634,1
2804,55,Larynx,Sham,Cons,Clear,153,3,1,3.14731749997009,1
2805,55,Larynx,Sham,Cons,Clear,154,2,0,0.5928573999553921,1
2806,55,Larynx,Sham,Cons,Clear,155,4,1,0.627199400099926,1
2807,55,Larynx,Sham,Cons,Clear,156,5,1,0.500713000074029,1
4524,104,Larynx,Right iTBS,Cons,Clear,1,3,1,0.625245200004429,1
4525,104,Larynx,Right iTBS,Cons,Clear,2,4,1,0.38681880000513,1
4526,104,Larynx,Right iTBS,Cons,Clear,3,2,0,0.571814500028268,1
4527,104,Larynx,Right iTBS,Cons,Clear,4,5,1,0.408726800000295,1
4528,104,Larynx,Right iTBS,Cons,Clear,5,2,0,0.49126789998263104,1
4529,104,Larynx,Right iTBS,Cons,Clear,6,3,1,0.388869400019757,1
4530,104,Larynx,Right iTBS,Cons,Clear,7,2,1,0.429410300101154,1
4531,104,Larynx,Right iTBS,Cons,Clear,8,5,1,0.405255599995144,1
4532,104,Larynx,Right iTBS,Cons,Clear,9,1,0,0.514672699966468,1
4533,104,Larynx,Right iTBS,Cons,Clear,10,3,1,0.449652099981904,1
4534,104,Larynx,Right iTBS,Cons,Clear,11,4,1,0.46023719990626,1
4535,104,Larynx,Right iTBS,Cons,Clear,12,3,1,0.44021659996360496,1
4536,104,Larynx,Right iTBS,Cons,Clear,13,5,1,0.532575899967924,1
4537,104,Larynx,Right iTBS,Cons,Clear,14,4,1,0.46219029999338107,1
4538,104,Larynx,Right iTBS,Cons,Clear,15,4,1,0.38464190007653104,1
4539,104,Larynx,Right iTBS,Cons,Clear,16,2,0,0.551944999955595,1
4540,104,Larynx,Right iTBS,Cons,Clear,17,4,1,0.439390700077638,1
4541,104,Larynx,Right iTBS,Cons,Clear,18,3,1,0.4455804000608621,1
4542,104,Larynx,Right iTBS,Cons,Clear,19,1,0,0.5220627000089729,1
4543,104,Larynx,Right iTBS,Cons,Clear,20,2,0,0.531123599968851,1
4544,104,Larynx,Right iTBS,Cons,Clear,21,3,1,0.40302969992626503,1
4545,104,Larynx,Right iTBS,Cons,Clear,22,5,1,0.398159099975601,1
4546,104,Larynx,Right iTBS,Cons,Clear,23,4,1,0.400894299964421,1
4547,104,Larynx,Right iTBS,Cons,Clear,24,1,0,0.463645200012252,1
